host_id,host_since,host_response_time,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,room_type,bathrooms,accommodates,bedrooms,square_feet,price,number_of_reviews,has_availability,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
222875145,2018-10-27,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,6,1,NA,$290.00,18,TRUE,99,10,10,9,10,10,10
62546462,2016-03-11,within an hour,TRUE,3,3,Forest Hill North,Entire home/apt,3.5,7,4,NA,$700.00,1,TRUE,100,10,10,10,10,10,10
265969337,2019-06-03,within a day,FALSE,12,12,Bathurst Manor,Private room,3,9,6,NA,$459.00,1,TRUE,100,10,10,6,6,10,2
204862524,2018-07-24,within an hour,FALSE,11,11,Eglinton East,Entire home/apt,1,1,1,NA,$38.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
206744374,2018-08-01,within a few hours,FALSE,4,4,Rosedale-Moore Park,Private room,1,2,1,NA,$90.00,2,TRUE,100,9,9,10,10,10,10
202727601,2018-07-16,within an hour,FALSE,20,20,Waterfront Communities-The Island,Entire home/apt,2,8,3,NA,$215.00,27,TRUE,91,10,9,9,10,10,9
202727601,2018-07-16,within an hour,FALSE,20,20,Waterfront Communities-The Island,Entire home/apt,2,8,3,NA,$215.00,32,TRUE,95,10,10,9,10,10,9
207825334,2018-08-06,within a day,TRUE,2,2,Greenwood-Coxwell,Entire home/apt,1.5,2,1,NA,$200.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
143311610,2017-07-30,within an hour,TRUE,4,4,Cabbagetown-South St.James Town,Entire home/apt,1,4,1,NA,$99.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
213745859,2018-09-05,within an hour,FALSE,1,1,Islington-City Centre West,Private room,1,1,1,NA,$87.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
206274619,2018-07-30,within an hour,FALSE,6,6,Willowdale West,Private room,1.5,2,1,NA,$50.00,1,TRUE,NA,NA,NA,NA,NA,NA,NA
49672499,2015-11-23,within an hour,TRUE,1,1,Niagara,Entire home/apt,1,2,1,NA,$199.00,21,TRUE,95,10,9,9,10,10,9
125020111,2017-04-09,within an hour,FALSE,3,3,Waterfront Communities-The Island,Entire home/apt,1,6,2,NA,$180.00,43,TRUE,90,9,9,10,10,10,9
274849400,2019-07-09,within an hour,TRUE,2,2,Waterfront Communities-The Island,Entire home/apt,1,6,2,NA,$350.00,28,TRUE,99,10,10,9,10,10,10
60137639,2016-02-23,a few days or more,FALSE,0,0,Mount Pleasant West,Private room,1,2,1,NA,$151.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
206274619,2018-07-30,within an hour,FALSE,6,6,Willowdale West,Private room,1,1,1,NA,$40.00,2,TRUE,100,10,10,10,10,10,10
265969337,2019-06-03,within a day,FALSE,12,12,Englemount-Lawrence,Entire home/apt,2,6,4,NA,$268.00,2,TRUE,60,6,6,6,6,10,6
274858219,2019-07-09,N/A,FALSE,0,0,Bay Street Corridor,Entire home/apt,2,4,2,NA,$164.00,2,TRUE,90,10,9,10,10,10,8
274855184,2019-07-09,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$186.00,16,TRUE,94,10,9,10,10,10,9
178307754,2018-03-13,within an hour,TRUE,7,7,Waterfront Communities-The Island,Entire home/apt,2,11,3,NA,$406.00,36,TRUE,97,10,10,10,10,10,10
26813760,2015-01-27,within an hour,FALSE,1,1,Church-Yonge Corridor,Entire home/apt,1,2,0,NA,$130.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
252171028,2019-03-30,within a few hours,FALSE,5,5,Parkwoods-Donalda,Entire home/apt,1,4,1,NA,$190.00,2,TRUE,100,10,10,10,10,10,10
60137639,2016-02-23,a few days or more,FALSE,0,0,Mount Pleasant West,Shared room,1,1,1,NA,$76.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
77601702,2016-06-13,within an hour,FALSE,9,9,Willowdale East,Private room,1.5,1,1,NA,$50.00,1,TRUE,40,2,4,4,4,6,2
16684565,2014-06-11,within an hour,FALSE,1,1,Weston-Pellam Park,Entire home/apt,1,2,0,NA,$65.00,4,TRUE,85,10,10,10,10,8,10
188666315,2018-05-09,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,$180.00,26,TRUE,100,10,10,10,10,10,10
10202618,2013-11-23,within an hour,FALSE,160,160,Waterfront Communities-The Island,Entire home/apt,1,2,0,NA,$99.00,4,TRUE,100,10,10,10,9,10,10
35922710,2015-06-16,within an hour,FALSE,1,1,Willowdale East,Entire home/apt,1,4,1,NA,$142.00,1,TRUE,100,10,8,10,10,10,10
10899471,2013-12-29,within an hour,TRUE,3,3,Little Portugal,Entire home/apt,1,2,1,NA,$81.00,4,TRUE,100,10,10,10,10,10,10
209384288,2018-08-13,N/A,FALSE,1,1,Westminster-Branson,Private room,1.5,1,1,NA,$30.00,1,TRUE,100,10,10,10,10,10,10
257622005,2019-04-23,within an hour,FALSE,10,10,Mount Dennis,Entire home/apt,1,16,2,NA,$221.00,4,TRUE,70,9,6,7,8,8,8
274895172,2019-07-09,within an hour,FALSE,0,0,Waterfront Communities-The Island,Private room,1,2,1,NA,$110.00,5,TRUE,96,10,10,10,10,10,9
215605671,2018-09-15,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,2.5,3,2,NA,$700.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
172207120,2018-02-07,within an hour,TRUE,3,3,Malvern,Private room,1.5,1,1,NA,$33.00,24,TRUE,100,10,10,10,10,10,10
274897935,2019-07-09,within an hour,TRUE,0,0,Church-Yonge Corridor,Entire home/apt,1,2,0,NA,$90.00,33,TRUE,96,10,10,10,10,9,10
29394000,2015-03-15,within an hour,FALSE,0,0,Regent Park,Private room,1,2,1,NA,$34.00,1,TRUE,100,10,10,10,10,10,10
268198275,2019-06-12,within an hour,FALSE,11,11,Willowdale West,Private room,1.5,1,1,NA,$60.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
274500483,2019-07-08,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$114.00,15,TRUE,96,10,10,10,10,10,10
30089623,2015-03-27,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$140.00,24,TRUE,93,10,10,9,9,10,10
268035680,2019-06-12,within a few hours,FALSE,38,38,Church-Yonge Corridor,Private room,2,4,1,NA,$40.00,1,TRUE,40,6,6,2,2,6,2
275036601,2019-07-10,within a day,FALSE,1,1,Junction Area,Entire home/apt,1,4,2,NA,$166.00,5,TRUE,96,10,10,10,10,9,9
47966894,2015-11-02,within a day,FALSE,0,0,Thorncliffe Park,Shared room,1,1,1,NA,$42.00,1,TRUE,100,10,10,10,10,10,10
222875145,2018-10-27,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$290.00,22,TRUE,95,10,9,9,9,10,9
275038623,2019-07-10,within an hour,FALSE,29,29,Annex,Entire home/apt,1,4,2,NA,$170.00,3,TRUE,100,10,10,10,10,10,10
257622005,2019-04-23,within an hour,FALSE,10,10,Junction Area,Entire home/apt,1,16,0,NA,$80.00,3,TRUE,80,9,8,9,10,9,7
19509784,2014-08-05,within an hour,FALSE,32,32,Annex,Entire home/apt,1,6,2,NA,$300.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
275052965,2019-07-10,within an hour,TRUE,1,1,Niagara,Entire home/apt,1,6,2,NA,$178.00,30,TRUE,99,10,10,10,10,10,10
275056686,2019-07-10,within an hour,FALSE,0,0,Bayview Village,Private room,1,2,1,NA,$90.00,6,TRUE,100,10,10,10,10,10,10
211526817,2018-08-24,within an hour,FALSE,33,33,Newtonbrook East,Private room,1,1,1,NA,$34.00,3,TRUE,60,5,7,7,6,7,5
225568015,2018-11-13,N/A,TRUE,2,2,Woburn,Private room,1,2,1,NA,$54.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
268198275,2019-06-12,within an hour,FALSE,11,11,Moss Park,Entire home/apt,1,5,2,NA,$200.00,1,TRUE,100,8,10,10,10,8,10
41370583,2015-08-13,within an hour,FALSE,3,3,Dorset Park,Private room,1.5,1,1,NA,$65.00,2,TRUE,100,10,10,10,10,10,10
69778408,2016-05-01,within a few hours,FALSE,13,13,Bay Street Corridor,Entire home/apt,1,2,1,NA,$108.00,1,TRUE,NA,NA,NA,NA,NA,NA,NA
3251873,2012-08-13,N/A,FALSE,0,0,Dovercourt-Wallace Emerson-Junction,Entire home/apt,2.5,4,2,NA,$200.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
274575550,2019-07-08,within an hour,FALSE,2,2,Kennedy Park,Private room,1,2,1,NA,$45.00,1,TRUE,20,4,2,4,2,8,2
45856669,2015-10-05,within an hour,FALSE,0,0,Little Portugal,Entire home/apt,1,2,1,NA,$85.00,12,TRUE,93,10,9,10,10,10,10
47487132,2015-10-26,within an hour,TRUE,2,2,Waterfront Communities-The Island,Entire home/apt,1,6,1,NA,$200.00,17,TRUE,100,10,10,10,10,10,10
274707420,2019-07-09,within an hour,FALSE,1,1,Black Creek,Private room,1.5,1,1,NA,$25.00,9,TRUE,98,10,10,10,10,10,10
275110858,2019-07-10,N/A,FALSE,0,0,York University Heights,Private room,1,1,1,NA,$215.00,1,TRUE,100,10,10,10,10,10,10
275131670,2019-07-10,within a day,FALSE,2,2,Bay Street Corridor,Entire home/apt,1,4,1,NA,$119.00,3,TRUE,100,10,8,10,8,10,10
23310500,2014-11-03,within an hour,TRUE,8,8,Playter Estates-Danforth,Entire home/apt,1,4,1,NA,$125.00,6,TRUE,93,10,9,9,10,10,10
266594170,2019-06-05,within a few hours,FALSE,2,2,Don Valley Village,Private room,1,1,1,NA,$48.00,1,TRUE,80,6,6,4,6,8,2
226995805,2018-11-22,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$97.00,11,TRUE,96,10,9,9,10,10,9
119212043,2017-03-05,within an hour,TRUE,2,2,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$160.00,6,TRUE,100,10,10,10,10,10,10
70712810,2016-05-06,within an hour,FALSE,1,1,Bay Street Corridor,Entire home/apt,1,2,1,NA,$87.00,20,TRUE,90,10,9,10,10,9,9
21849389,2014-09-27,N/A,FALSE,1,1,South Riverdale,Entire home/apt,1.5,4,2,NA,$600.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
275161486,2019-07-10,N/A,FALSE,2,2,Mimico (includes Humber Bay Shores),Entire home/apt,2,4,2,NA,$120.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
140349206,2017-07-14,within an hour,TRUE,10,10,Willowdale East,Private room,1,2,1,NA,$80.00,3,TRUE,100,10,10,10,10,10,10
193048676,2018-06-02,within an hour,FALSE,2,2,Newtonbrook East,Entire home/apt,1,7,3,NA,$119.00,4,TRUE,100,10,10,10,10,10,10
176473542,2018-03-04,N/A,FALSE,1,1,Stonegate-Queensway,Private room,1,1,1,NA,$152.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
275191472,2019-07-11,within an hour,FALSE,0,0,Waterfront Communities-The Island,Entire home/apt,1,2,0,NA,$125.00,31,TRUE,92,10,9,9,9,10,9
79081344,2016-06-21,within an hour,TRUE,28,28,Waterfront Communities-The Island,Entire home/apt,1,7,2,NA,$209.00,31,TRUE,93,9,9,10,10,10,9
191179454,2018-05-23,within an hour,FALSE,10,10,Annex,Entire home/apt,1,3,0,NA,$119.00,41,TRUE,93,10,9,10,10,10,9
162022461,2017-12-09,within an hour,TRUE,5,5,Waterfront Communities-The Island,Entire home/apt,2,6,2,NA,$118.00,39,TRUE,98,10,10,10,10,10,10
33238402,2015-05-12,within an hour,FALSE,57,57,South Parkdale,Entire home/apt,2,4,2,NA,$336.00,4,TRUE,100,10,10,10,10,10,10
265969337,2019-06-03,within a day,FALSE,12,12,Bathurst Manor,Entire home/apt,2,8,3,NA,$268.00,2,TRUE,100,10,9,10,10,10,10
275280901,2019-07-11,N/A,FALSE,0,0,Bridle Path-Sunnybrook-York Mills,Entire home/apt,1.5,6,3,NA,$300.00,2,TRUE,80,8,10,10,9,10,9
17169315,2015-06-23,within an hour,FALSE,0,0,Waterfront Communities-The Island,Entire home/apt,1,3,2,NA,$125.00,15,TRUE,100,10,10,10,10,10,10
275077462,2019-07-10,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,0,NA,$119.00,48,TRUE,96,10,10,10,10,10,9
270908954,2019-06-24,within an hour,FALSE,3,3,Willowdale West,Entire home/apt,1,5,2,NA,$121.00,11,TRUE,95,10,9,10,9,10,10
275292615,2019-07-11,within a day,FALSE,0,0,Mount Pleasant East,Entire home/apt,1,2,1,NA,$75.00,6,TRUE,100,10,10,10,10,9,10
178959385,2018-03-17,within an hour,FALSE,12,12,Lansing-Westgate,Entire home/apt,1,3,2,NA,$99.00,2,TRUE,90,10,8,10,10,10,9
112262187,2017-01-19,within a few hours,FALSE,0,0,Wexford/Maryvale,Private room,1,2,1,NA,$65.00,5,TRUE,100,10,10,10,10,10,10
194852818,2018-06-11,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$229.00,18,TRUE,98,10,10,10,10,10,10
200526033,2018-07-07,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$190.00,5,TRUE,88,10,8,8,10,10,8
169697179,2018-01-24,within an hour,FALSE,44,44,Bay Street Corridor,Entire home/apt,1,2,0,NA,$155.00,1,TRUE,100,10,10,10,10,10,8
274753546,2019-07-09,within a day,FALSE,1,1,University,Entire home/apt,2,5,3,NA,$300.00,4,TRUE,100,10,10,10,10,9,10
164850775,2017-12-29,N/A,FALSE,0,0,Regent Park,Private room,1,2,1,NA,$122.00,1,TRUE,100,10,10,10,10,10,10
274304495,2019-07-07,within an hour,TRUE,5,5,Tam O'Shanter-Sullivan,Private room,3,2,1,NA,$58.00,15,TRUE,100,10,10,10,10,10,10
275352772,2019-07-11,within an hour,TRUE,1,1,Parkwoods-Donalda,Private room,1,4,2,NA,$65.00,28,TRUE,99,10,10,10,10,10,10
169697179,2018-01-24,within an hour,FALSE,44,44,Bay Street Corridor,Entire home/apt,1,3,1,NA,$200.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
269243315,2019-06-17,within an hour,TRUE,5,5,Waterfront Communities-The Island,Entire home/apt,2,6,2,NA,$498.00,50,TRUE,97,10,10,10,10,10,10
169697179,2018-01-24,within an hour,FALSE,44,44,Bay Street Corridor,Entire home/apt,1,4,2,NA,$233.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
274304495,2019-07-07,within an hour,TRUE,5,5,Tam O'Shanter-Sullivan,Private room,3,2,1,NA,$52.00,10,TRUE,98,10,10,10,10,10,10
275370452,2019-07-11,within an hour,TRUE,2,2,Bay Street Corridor,Entire home/apt,1,3,1,NA,$129.00,15,TRUE,99,10,10,10,10,10,10
275375367,2019-07-11,within a day,FALSE,1,1,Regent Park,Shared room,1,1,1,NA,$60.00,2,TRUE,90,10,10,10,10,9,10
191551759,2018-05-25,within a few hours,FALSE,0,0,High Park North,Entire home/apt,1,5,3,NA,$220.00,4,TRUE,95,10,10,10,10,10,10
66034988,2016-04-06,within an hour,TRUE,1,1,New Toronto,Entire home/apt,1,3,1,NA,$219.00,13,TRUE,88,9,9,9,9,9,9
231649967,2018-12-20,within an hour,TRUE,3,3,Yonge-Eglinton,Private room,1.5,2,1,NA,$65.00,5,TRUE,100,10,10,10,10,10,10
213537618,2018-09-04,N/A,FALSE,0,0,Church-Yonge Corridor,Entire home/apt,1.5,3,1,NA,$170.00,1,TRUE,80,10,8,10,10,10,10
188681724,2018-05-09,within a few hours,FALSE,5,5,Yonge-St.Clair,Entire home/apt,1,2,1,NA,$144.00,3,TRUE,100,10,10,10,10,10,10
275544143,2019-07-12,within an hour,FALSE,0,0,Kensington-Chinatown,Entire home/apt,1,2,1,NA,$97.00,24,TRUE,95,10,9,10,10,10,10
212080994,2018-08-27,N/A,TRUE,1,1,Morningside,Private room,1,4,1,NA,$40.00,10,TRUE,100,10,10,10,10,10,10
130336797,2017-05-14,within an hour,FALSE,1,1,Eringate-Centennial-West Deane,Private room,1,3,1,NA,$54.00,6,TRUE,88,9,10,10,10,10,9
275579831,2019-07-12,within an hour,TRUE,3,3,Wexford/Maryvale,Entire home/apt,1,3,0,NA,$110.00,34,TRUE,95,10,10,10,10,9,9
275579831,2019-07-12,within an hour,TRUE,3,3,Wexford/Maryvale,Entire home/apt,1,2,0,NA,$110.00,17,TRUE,94,10,10,10,10,9,9
275579831,2019-07-12,within an hour,TRUE,3,3,Wexford/Maryvale,Entire home/apt,1,4,0,NA,$130.00,20,TRUE,98,10,10,10,10,9,9
275038623,2019-07-10,within an hour,FALSE,29,29,Annex,Entire home/apt,1,4,2,NA,$251.00,5,TRUE,76,7,10,7,7,10,7
50535614,2015-12-04,within an hour,FALSE,21,21,Agincourt North,Private room,1,2,1,NA,$34.00,3,TRUE,67,7,7,8,9,9,9
25519429,2015-01-02,N/A,FALSE,2,2,Leaside-Bennington,Entire home/apt,1,2,0,NA,$69.00,2,TRUE,80,10,7,10,10,10,7
155648380,2017-10-21,within an hour,TRUE,2,2,West Humber-Clairville,Private room,1.5,2,1,NA,$65.00,5,TRUE,100,10,10,9,10,10,10
147141360,2017-08-22,within an hour,FALSE,0,0,Mimico (includes Humber Bay Shores),Entire home/apt,1,3,1,NA,$140.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
198401549,2018-06-27,within an hour,FALSE,1,1,Clairlea-Birchmount,Entire home/apt,1,5,3,NA,$231.00,1,TRUE,100,10,10,10,10,10,10
275637626,2019-07-12,within an hour,FALSE,0,0,Waterfront Communities-The Island,Entire home/apt,1,4,2,NA,$187.00,7,TRUE,100,10,10,10,10,10,10
226342825,2018-11-18,within an hour,FALSE,2,2,Mount Pleasant West,Private room,1,2,1,NA,$70.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
275648642,2019-07-12,within an hour,FALSE,3,3,Kensington-Chinatown,Private room,2.5,2,1,NA,$99.00,25,TRUE,93,9,9,10,10,10,9
275661428,2019-07-12,within an hour,TRUE,0,0,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$251.00,36,TRUE,99,10,10,10,10,10,10
151523599,2017-09-21,within an hour,FALSE,33,33,Annex,Entire home/apt,1,2,1,NA,$148.00,3,TRUE,93,9,9,9,9,10,10
146375472,2017-08-16,within an hour,FALSE,4,4,Bendale,Entire home/apt,1,4,1,NA,$76.00,26,TRUE,95,10,9,10,10,9,10
67821933,2016-04-18,within a day,FALSE,1,1,Dorset Park,Private room,1,2,1,NA,$70.00,1,TRUE,100,10,10,10,10,10,8
871535,2011-07-26,within a day,FALSE,0,0,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,$150.00,1,TRUE,100,10,10,10,10,10,10
150625571,2017-09-14,within an hour,FALSE,2,2,Palmerston-Little Italy,Private room,1,1,1,NA,$68.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
12742095,2014-03-02,within an hour,TRUE,33,33,Lansing-Westgate,Entire home/apt,1.5,6,2,NA,$139.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
275648642,2019-07-12,within an hour,FALSE,3,3,Kensington-Chinatown,Private room,2.5,2,1,NA,$99.00,25,TRUE,90,10,9,10,9,10,9
275648642,2019-07-12,within an hour,FALSE,3,3,Kensington-Chinatown,Private room,2.5,2,1,NA,$99.00,24,TRUE,89,9,9,10,9,10,9
44964154,2015-09-23,within an hour,FALSE,10,10,Annex,Private room,1,2,1,NA,$99.00,3,TRUE,100,10,10,10,10,10,10
8569918,2013-09-01,within a few hours,FALSE,21,21,Lawrence Park South,Private room,1,5,1,NA,$129.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
137903387,2017-06-30,a few days or more,FALSE,1,1,Banbury-Don Mills,Entire home/apt,1.5,2,1,NA,$80.00,1,TRUE,NA,NA,NA,NA,NA,NA,NA
275779406,2019-07-13,N/A,FALSE,0,0,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$290.00,1,TRUE,NA,NA,NA,NA,NA,NA,NA
275038623,2019-07-10,within an hour,FALSE,29,29,Bay Street Corridor,Entire home/apt,1,4,1,NA,$280.00,3,TRUE,80,9,8,10,9,10,8
275611150,2019-07-12,within an hour,FALSE,1,1,Junction Area,Entire home/apt,1.5,7,3,NA,$150.00,6,TRUE,97,10,9,10,10,10,10
190170122,2018-05-17,within an hour,FALSE,6,6,Oakridge,Entire home/apt,1,5,2,NA,$148.00,1,TRUE,100,10,10,10,10,10,10
211526817,2018-08-24,within an hour,FALSE,33,33,South Riverdale,Entire home/apt,1,4,2,NA,$74.00,1,TRUE,100,10,10,10,10,10,10
275799322,2019-07-13,within an hour,FALSE,2,2,Kensington-Chinatown,Entire home/apt,2,4,2,NA,$139.00,24,TRUE,94,10,10,10,10,10,9
275799322,2019-07-13,within an hour,FALSE,2,2,Niagara,Entire home/apt,1,4,2,NA,$150.00,26,TRUE,90,9,9,10,9,10,9
137561661,2017-06-28,within an hour,FALSE,2,2,Corso Italia-Davenport,Private room,1,2,1,NA,$50.00,10,TRUE,94,9,9,10,10,9,9
275803004,2019-07-13,within a day,FALSE,0,0,East End-Danforth,Entire home/apt,1,5,3,NA,$239.00,5,TRUE,100,10,10,10,10,10,10
2171083,2012-04-18,within a few hours,FALSE,1,1,South Riverdale,Entire home/apt,1.5,2,2,NA,$200.00,3,TRUE,100,10,10,10,10,10,10
275815614,2019-07-13,within an hour,FALSE,0,0,Rosedale-Moore Park,Entire home/apt,1,2,0,NA,$98.00,2,TRUE,100,10,10,10,10,10,9
275038623,2019-07-10,within an hour,FALSE,29,29,Bay Street Corridor,Entire home/apt,1,4,1,NA,$260.00,5,TRUE,88,8,9,9,8,9,8
66237578,2016-04-07,within an hour,FALSE,2,2,Bay Street Corridor,Private room,1,1,1,NA,$76.00,21,TRUE,95,9,9,10,10,10,10
275857658,2019-07-13,within an hour,FALSE,2,2,Bayview Woods-Steeles,Private room,2,2,1,NA,$70.00,1,TRUE,NA,NA,NA,NA,NA,NA,NA
230639759,2018-12-14,N/A,FALSE,0,0,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$199.00,3,TRUE,100,10,9,10,10,10,9
63094797,2016-03-15,within an hour,FALSE,1,1,Niagara,Shared room,1,1,1,NA,$50.00,6,TRUE,97,10,9,9,10,10,9
34974050,2015-06-04,within an hour,FALSE,7,7,Waterfront Communities-The Island,Entire home/apt,2,9,3,NA,$325.00,3,TRUE,100,10,10,10,10,10,10
40403891,2015-08-03,within an hour,FALSE,7,7,North Riverdale,Entire home/apt,1,3,1,NA,$85.00,11,TRUE,98,10,10,9,10,10,10
42166282,2015-08-21,within an hour,FALSE,1,1,Briar Hill-Belgravia,Private room,1,2,1,NA,$80.00,5,TRUE,96,10,10,10,10,10,10
275988577,2019-07-14,within a day,FALSE,0,0,Mount Pleasant West,Private room,1,2,1,NA,$42.00,15,TRUE,99,10,10,10,10,10,10
256194374,2019-04-16,a few days or more,FALSE,2,2,East End-Danforth,Private room,1,1,1,NA,$49.00,1,TRUE,100,10,8,10,10,10,10
276001838,2019-07-14,N/A,FALSE,0,0,Downsview-Roding-CFB,Private room,1,2,1,NA,$121.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
276004325,2019-07-14,within an hour,FALSE,2,2,Bayview Woods-Steeles,Entire home/apt,1.5,6,3,NA,$274.00,7,TRUE,97,10,10,10,10,10,9
259696975,2019-05-04,N/A,FALSE,2,2,High Park North,Private room,1,1,1,NA,$90.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
263009685,2019-05-20,within an hour,TRUE,4,4,Niagara,Entire home/apt,1,4,1,NA,$999.00,11,TRUE,100,10,10,10,10,10,10
130336797,2017-05-14,within an hour,FALSE,1,1,Eringate-Centennial-West Deane,Private room,1,4,1,NA,$60.00,3,TRUE,80,6,6,9,9,7,6
276033954,2019-07-14,within an hour,TRUE,0,0,Dorset Park,Private room,1.5,2,1,NA,$45.00,16,TRUE,98,10,10,10,10,10,10
22735639,2014-10-19,within an hour,FALSE,5,5,Steeles,Private room,0.5,2,1,NA,$50.00,12,TRUE,97,9,9,9,9,9,9
236405465,2019-01-13,within an hour,TRUE,1,1,Annex,Entire home/apt,1,2,0,NA,$148.00,24,TRUE,100,10,10,10,10,10,10
275038623,2019-07-10,within an hour,FALSE,29,29,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$270.00,1,TRUE,100,10,10,10,10,10,10
276073503,2019-07-14,N/A,FALSE,1,1,Malvern,Private room,1,1,1,NA,$80.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
157647948,2017-11-06,within an hour,FALSE,2,2,Dufferin Grove,Entire home/apt,1,4,0,NA,$97.00,4,TRUE,95,10,9,10,10,10,10
157647948,2017-11-06,within an hour,FALSE,2,2,Dufferin Grove,Private room,1,1,1,NA,$38.00,3,TRUE,90,10,8,10,8,10,10
10338429,2013-11-29,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,$277.00,3,TRUE,93,9,9,10,10,9,9
276086452,2019-07-14,within a few hours,FALSE,0,0,Bay Street Corridor,Entire home/apt,1,4,1,NA,$117.00,8,TRUE,95,10,10,9,10,10,10
139944877,2017-07-11,N/A,FALSE,1,1,North St.James Town,Entire home/apt,1,3,1,NA,$225.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
105642020,2016-11-29,within an hour,FALSE,3,3,Agincourt South-Malvern West,Private room,1,2,1,NA,$68.00,1,TRUE,100,10,10,10,10,10,10
14430148,2014-04-18,within a few hours,FALSE,0,0,South Riverdale,Entire home/apt,2,4,2,NA,$150.00,6,TRUE,96,10,10,10,10,10,9
164262824,2017-12-26,within an hour,FALSE,3,3,Mount Olive-Silverstone-Jamestown,Private room,1,2,1,NA,$50.00,11,TRUE,100,10,10,10,10,10,10
268367226,2019-06-13,within an hour,TRUE,0,0,Willowdale East,Entire home/apt,2,6,2,NA,$144.00,14,TRUE,99,10,10,9,10,10,10
38469408,2015-07-14,within a day,FALSE,1,1,Roncesvalles,Entire home/apt,1,2,1,NA,$76.00,5,TRUE,92,10,10,10,9,10,8
70974764,2016-05-08,within an hour,FALSE,1,1,Palmerston-Little Italy,Entire home/apt,2,6,2,NA,$325.00,5,TRUE,96,10,9,10,10,10,9
202151266,2018-07-13,within an hour,FALSE,0,0,Church-Yonge Corridor,Entire home/apt,1,4,1,NA,$108.00,3,TRUE,100,10,10,10,10,10,10
114558,2010-04-27,within an hour,TRUE,0,0,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,2,1,NA,$65.00,21,TRUE,100,10,10,10,10,10,10
192771826,2018-05-31,N/A,FALSE,3,3,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,2,1,NA,$96.00,4,TRUE,85,7,9,9,8,10,9
205928054,2018-07-29,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,2,2,2,NA,$300.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
98071796,2016-10-04,within an hour,TRUE,6,6,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$90.00,25,TRUE,99,10,10,10,10,10,10
2661661,2012-06-17,within an hour,FALSE,2,2,Waterfront Communities-The Island,Entire home/apt,2,6,2,NA,$325.00,6,TRUE,96,10,8,9,10,10,9
216689132,2018-09-22,within a few hours,FALSE,51,51,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$144.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
